,raw_ractions,transformed_reactions,automap
4133,c12c(NC(=O)N1)c(Cl)nc(Cl)n2>>c12c([nH]c(Cl)n1)c(Cl)nc(Cl)n2,c12nc(Cl)nc(Cl)c1NC(N2)=O>>c12nc(Cl)nc(Cl)c1[nH]c(n2)Cl,[c:1]12[n:12][c:10]([Cl:11])[n:9][c:7]([Cl:8])[c:2]1[NH:3][C:4]([NH:6]2)=O>>[c:1]12[n:12][c:10]([Cl:11])[n:9][c:7]([Cl:8])[c:2]1[nH:3][c:4]([n:6]2)Cl
4134,S1(=O)(=O)C=Cc(ccc(Br)c2)c12>>S1(=O)(=O)CCc(ccc(Br)c2)c12,S1(c2cc(Br)ccc2C=C1)(=O)=O>>S1(c2cc(Br)ccc2CC1)(=O)=O,[S:1]1([c:12]2[cH:11][c:9]([Br:10])[cH:8][cH:7][c:6]2[CH:5]=[CH:4]1)(=[O:3])=[O:2]>>[S:1]1([c:12]2[cH:11][c:9]([Br:10])[cH:8][cH:7][c:6]2[CH2:5][CH2:4]1)(=[O:3])=[O:2]
4135,c1(csc(N)n1)c2ccccc2.S(=O)(=O)(Oc1ccc(S(=O)(=O)Cl)cc1)c2ccc(C)cc2>>c1(ccc(O)cc1)S(=O)(=O)Nc2scc(c3ccccc3)n2,c1(-c2ccccc2)nc(N)sc1.S(c1ccc(C)cc1)(Oc1ccc(S(Cl)(=O)=O)cc1)(=O)=O>>c1(S(Nc2nc(-c3ccccc3)cs2)(=O)=O)ccc(O)cc1,[c:1]1(-[c:7]2[cH:12][cH:11][cH:10][cH:9][cH:8]2)[n:6][c:4]([NH2:5])[s:3][cH:2]1.S(c1ccc(C)cc1)([O:16][c:17]1[cH:26][cH:25][c:20]([S:21](Cl)(=[O:23])=[O:22])[cH:19][cH:18]1)(=O)=O>>[c:20]1([S:21]([NH:5][c:4]2[n:6][c:1](-[c:7]3[cH:12][cH:11][cH:10][cH:9][cH:8]3)[cH:2][s:3]2)(=[O:23])=[O:22])[cH:25][cH:26][c:17]([OH:16])[cH:18][cH:19]1
4136,c1(csc(N)n1)c2ccccc2.C(=O)(OCC)CC(C)=O>>c1(csc(NC(=O)CC(C)=O)n1)c2ccccc2,c1(-c2ccccc2)nc(N)sc1.C(CC(=O)C)(OCC)=O>>c1(-c2ccccc2)nc(NC(CC(=O)C)=O)sc1,[c:1]1(-[c:7]2[cH:12][cH:11][cH:10][cH:9][cH:8]2)[n:6][c:4]([NH2:5])[s:3][cH:2]1.[C:13]([CH2:18][C:19](=[O:21])[CH3:20])(OCC)=[O:14]>>[c:1]1(-[c:7]2[cH:12][cH:11][cH:10][cH:9][cH:8]2)[n:6][c:4]([NH:5][C:13]([CH2:18][C:19](=[O:21])[CH3:20])=[O:14])[s:3][cH:2]1
4137,c1(csc(N)n1)c2ccccc2.c1(N=C=S)ccccc1>>c1(csc(NC(=S)Nc2ccccc2)n1)c3ccccc3,c1(-c2ccccc2)nc(N)sc1.c1(ccccc1)N=C=S>>c1(-c2ccccc2)nc(NC(Nc2ccccc2)=S)sc1,[c:1]1(-[c:7]2[cH:12][cH:11][cH:10][cH:9][cH:8]2)[n:6][c:4]([NH2:5])[s:3][cH:2]1.[c:13]1([cH:21][cH:20][cH:19][cH:18][cH:17]1)[N:14]=C=S>>[c:1]1(-[c:7]2[cH:12][cH:11][cH:10][cH:9][cH:8]2)[n:6][c:4]([NH:5]C([NH:14][c:13]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)=S)[s:3][cH:2]1
4138,c1(csc(N)n1)c2ccccc2>>S(=O)(=O)(O)Nc1scc(c2ccccc2)n1,c1(-c2ccccc2)nc(N)sc1>>S(Nc1nc(-c2ccccc2)cs1)(O)(=O)=O,[c:1]1(-[c:7]2[cH:12][cH:11][cH:10][cH:9][cH:8]2)[n:6][c:4]([NH2:5])[s:3][cH:2]1>>S([NH:5][c:4]1[n:6][c:1](-[c:7]2[cH:12][cH:11][cH:10][cH:9][cH:8]2)[cH:2][s:3]1)(O)(=O)=O
4139,c12c(cc(Br)cc1)CC(=O)N2>>c1(c2ccc(Br)c1)\C(=N/O)\C(=O)N2,c12NC(=O)Cc1cc(cc2)Br>>c12/C(/C(Nc1ccc(c2)Br)=O)=N\O,[c:1]12[NH:11][C:9](=[O:10])[CH2:8][c:2]1[cH:3][c:4]([cH:6][cH:7]2)[Br:5]>>[c:2]12/[C:8](/[C:9]([NH:11][c:1]1[cH:7][cH:6][c:4]([cH:3]2)[Br:5])=[O:10])=N\O
4140,c1(ccnc(F)c1)C(=O)OC>>c1(ccnc(F)c1)C(N)=O,c1(C(OC)=O)cc(F)ncc1>>c1(C(=O)N)cc(F)ncc1,[c:1]1([C:8](OC)=[O:9])[cH:7][c:5]([F:6])[n:4][cH:3][cH:2]1>>[c:1]1([C:8](=[O:9])N)[cH:7][c:5]([F:6])[n:4][cH:3][cH:2]1
4141,c1(ccnc(Br)c1)C(=O)OC>>c1(ccnc(Br)c1)C(=O)NN,c1(C(OC)=O)cc(Br)ncc1>>c1(C(NN)=O)cc(Br)ncc1,[c:1]1([C:8](OC)=[O:9])[cH:7][c:5]([Br:6])[n:4][cH:3][cH:2]1>>[c:1]1([C:8](NN)=[O:9])[cH:7][c:5]([Br:6])[n:4][cH:3][cH:2]1
4142,c12c(COC1=O)ccc(O)c2.S(=O)(=O)(OC)OC>>c12c(ccc(OC)c1)COC2=O,c12cc(O)ccc1COC2=O.S(OC)(OC)(=O)=O>>c12C(=O)OCc1ccc(c2)OC,[c:1]12[cH:11][c:9]([OH:10])[cH:8][cH:7][c:2]1[CH2:3][O:4][C:5]2=[O:6].S(OC)(O[CH3:16])(=O)=O>>[c:1]12[C:5](=[O:6])[O:4][CH2:3][c:2]1[cH:7][cH:8][c:9]([cH:11]2)[O:10][CH3:16]
4143,c12c(scc1)ccc(N)c2Br>>c12c(scc1)cccc2Br,c12c(Br)c(N)ccc1scc2>>c12c(Br)cccc1scc2,[c:1]12[c:10]([Br:11])[c:8](N)[cH:7][cH:6][c:2]1[s:3][cH:4][cH:5]2>>[c:1]12[c:10]([Br:11])[cH:8][cH:7][cH:6][c:2]1[s:3][cH:4][cH:5]2
4144,c1(ccc(Cl)o1)C(=O)OCC>>c1(CO)ccc(Cl)o1,c1(C(OCC)=O)oc(Cl)cc1>>c1(oc(Cl)cc1)CO,[c:1]1([C:7]([O:9]CC)=O)[o:6][c:4]([Cl:5])[cH:3][cH:2]1>>[c:1]1([o:6][c:4]([Cl:5])[cH:3][cH:2]1)[CH2:7][OH:9]
4145,c1(ccc(Br)o1)C(=O)OCC.C(CCl)CCC>>c1(cc(C(=O)OCC)oc1Br)C(C)(C)C,c1(C(OCC)=O)oc(Br)cc1.C(CCC)CCl>>c1(C(C)(C)C)c(Br)oc(C(OCC)=O)c1,[c:1]1([C:7]([O:9][CH2:10][CH3:11])=[O:8])[o:6][c:4]([Br:5])[cH:3][cH:2]1.C([CH2:15][CH2:16][CH3:17])CCl>>[c:3]1([C:16]([CH3:15])([CH3:17])C)[c:4]([Br:5])[o:6][c:1]([C:7]([O:9][CH2:10][CH3:11])=[O:8])[cH:2]1
4146,C1(=CC(=O)NN1)c2ccccc2>>C1(=NNC(=O)C1(Cl)Cl)c2ccccc2,C1(c2ccccc2)NNC(=O)C=1>>C1(c2ccccc2)C(Cl)(Cl)C(=O)NN=1,[C:1]1([c:7]2[cH:12][cH:11][cH:10][cH:9][cH:8]2)NNC(=O)C=1>>[C:1]1([c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)C(Cl)(Cl)C(=O)NN=1
4147,c12c(nccc1)c(C)ccc2C(C)C>>c12c(NCCC1)c(C)ccc2C(C)C,c12c(C(C)C)ccc(C)c1nccc2>>c12c(C(C)C)ccc(C)c1NCCC2,[c:1]12[c:11]([CH:12]([CH3:14])[CH3:13])[cH:10][cH:9][c:7]([CH3:8])[c:2]1[n:3][cH:4][cH:5][cH:6]2>>[c:1]12[c:11]([CH:12]([CH3:14])[CH3:13])[cH:10][cH:9][c:7]([CH3:8])[c:2]1[NH:3][CH2:4][CH2:5][CH2:6]2
4148,c1(ccc(CCl)o1)C(=O)OC>>c1(ccc(C(=O)O)o1)C(=O)OC,c1(C(OC)=O)oc(CCl)cc1>>c1(C(OC)=O)oc(C(O)=O)cc1,[c:1]1([C:8]([O:10][CH3:11])=[O:9])[o:7][c:4]([CH2:5]Cl)[cH:3][cH:2]1>>[c:1]1([C:8]([O:10][CH3:11])=[O:9])[o:7][c:4]([C:5](O)=O)[cH:3][cH:2]1
4149,c12c(ccnc1Cl)c(N)ccc2>>c12c(cncc1)cccc2N,c12cccc(N)c1ccnc2Cl>>c12c(N)cccc1cncc2,[c:1]12[cH:12][cH:11][cH:10][c:8]([NH2:9])[c:2]1[cH:3][cH:4][n:5][c:6]2Cl>>[c:2]12[c:8]([NH2:9])[cH:10][cH:11][cH:12][c:1]1[cH:6][n:5][cH:4][cH:3]2
4150,c12c(ncnc1SC)nc(SC)[nH]2>>c12c(N=CNC1=O)nc(S(C)(=O)=O)[nH]2,c12[nH]c(SC)nc1ncnc2SC>>c12[nH]c(S(=O)(=O)C)nc1N=CNC2=O,[c:1]12[nH:13][c:10](SC)[n:9][c:2]1[n:3][cH:4][n:5][c:6]2SC>>[c:1]12[nH:13][c:10](S(=O)(=O)C)[n:9][c:2]1[N:3]=[CH:4][NH:5][C:6]2=O
4151,c12c([nH]cc1)ccc(cccn3)c23>>c12c(ccc(cccn3)c13)n(C)cc2,c12c3ncccc3ccc1[nH]cc2>>c12cc[n](C)c1ccc1c2nccc1,[c:1]12[c:13]3[n:12][cH:11][cH:10][cH:9][c:8]3[cH:7][cH:6][c:2]1[nH:3][cH:4][cH:5]2>>[c:1]12[cH:5][cH:4][n:3](C)[c:2]1[cH:6][cH:7][c:8]1[c:13]2[n:12][cH:11][cH:10][cH:9]1
4152,c1(cnccn1)CCC(N)=O>>c1(CCN)cnccn1,c1(CCC(=O)N)nccnc1>>c1(nccnc1)CCN,[c:1]1([CH2:7][CH2:8]C(=O)N)[n:6][cH:5][cH:4][n:3][cH:2]1>>[c:1]1([n:6][cH:5][cH:4][n:3][cH:2]1)[CH2:7][CH2:8]N
4153,c1(NC(C)=O)cccc(N)n1>>c1(cccc(NC(C)=O)n1)NN(=O)=O,c1(nc(N)ccc1)NC(=O)C>>c1(NN(=O)=O)nc(NC(=O)C)ccc1,[c:1]1([n:11][c:9]([NH2:10])[cH:8][cH:7][cH:6]1)[NH:2][C:3](=[O:5])[CH3:4]>>[c:9]1([NH:10]N(=O)=O)[n:11][c:1]([NH:2][C:3](=[O:5])[CH3:4])[cH:6][cH:7][cH:8]1
4154,c12c(cccc1)cn(CC#N)n2>>c12c(cccc1)cn(CCNC(C)=O)n2,c12n[n](CC#N)cc1cccc2>>c12n[n](CCNC(=O)C)cc1cccc2,[c:1]12[n:12][n:8]([CH2:9][C:10]#N)[cH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[c:1]12[n:12][n:8]([CH2:9][CH2:10]NC(=O)C)[cH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2
4155,c12c(cccc1)nc(O)c(CC)c2C>>c12c(cccc1)nc(Cl)c(CC)c2C,c12c(C)c(CC)c(O)nc1cccc2>>c12c(C)c(CC)c(Cl)nc1cccc2,[c:1]12[c:13]([CH3:14])[c:10]([CH2:11][CH3:12])[c:8](O)[n:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[c:1]12[c:13]([CH3:14])[c:10]([CH2:11][CH3:12])[c:8](Cl)[n:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2
4156,c12c(cccc1)nc(O)c(CC)c2C>>c12c(ccc(N(=O)=O)c1)nc(O)c(CC)c2C,c12c(C)c(CC)c(O)nc1cccc2>>c12c(C)c(CC)c(O)nc1ccc(c2)N(=O)=O,[c:1]12[c:13]([CH3:14])[c:10]([CH2:11][CH3:12])[c:8]([OH:9])[n:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[c:1]12[c:13]([CH3:14])[c:10]([CH2:11][CH3:12])[c:8]([OH:9])[n:7][c:2]1[cH:3][cH:4][c:5]([cH:6]2)N(=O)=O
4157,c12c(C(=O)C=C(C)O1)c(OC)c(C=O)c(O)c2>>c12c(OC(C)=CC1=O)cc(O)c(\C=N\O)c2OC,c12cc(O)c(C=O)c(OC)c1C(C=C(O2)C)=O>>c12c(OC)c(/C=N/O)c(O)cc1OC(=CC2=O)C,[c:1]12[cH:17][c:15]([OH:16])[c:12]([CH:13]=O)[c:9]([O:10][CH3:11])[c:2]1[C:3]([CH:5]=[C:6]([O:8]2)[CH3:7])=[O:4]>>[c:2]12[c:9]([O:10][CH3:11])[c:12](/[CH:13]=N/O)[c:15]([OH:16])[cH:17][c:1]1[O:8][C:6](=[CH:5][C:3]2=[O:4])[CH3:7]
4158,c12c(C(=O)C=C(C)O1)c(OC)c(C=O)c(O)c2>>c12c(C(=O)C=C(C)O1)c(OC)c(C=O)c(O)c2N(=O)=O,c12cc(O)c(C=O)c(OC)c1C(C=C(O2)C)=O>>c12c(N(=O)=O)c(O)c(C=O)c(OC)c1C(C=C(O2)C)=O,[c:1]12[cH:17][c:15]([OH:16])[c:12]([CH:13]=[O:14])[c:9]([O:10][CH3:11])[c:2]1[C:3]([CH:5]=[C:6]([O:8]2)[CH3:7])=[O:4]>>[c:1]12[c:17](N(=O)=O)[c:15]([OH:16])[c:12]([CH:13]=[O:14])[c:9]([O:10][CH3:11])[c:2]1[C:3]([CH:5]=[C:6]([O:8]2)[CH3:7])=[O:4]
4159,C1(=CSC=CC1=O)C(=O)OC>>C1(=CSC=CC1=O)C(=O)O,C1(C(OC)=O)C(=O)C=CSC=1>>C1(C(O)=O)C(=O)C=CSC=1,[C:1]1([C:8]([O:10]C)=[O:9])[C:6](=[O:7])[CH:5]=[CH:4][S:3][CH:2]=1>>[C:1]1([C:8]([OH:10])=[O:9])[C:6](=[O:7])[CH:5]=[CH:4][S:3][CH:2]=1
4160,C1(=CSC=CC1=O)C(=O)OC>>C1(=CSC=CC1=O)C(N)=O,C1(C(OC)=O)C(=O)C=CSC=1>>C1(C(=O)N)C(=O)C=CSC=1,[C:1]1([C:8](OC)=[O:9])[C:6](=[O:7])[CH:5]=[CH:4][S:3][CH:2]=1>>[C:1]1([C:8](=[O:9])N)[C:6](=[O:7])[CH:5]=[CH:4][S:3][CH:2]=1
4161,C1(=CC=CN(C)C1=O)C(N)=O>>C1(CCCN(C)C1=O)C(N)=O,C1(C(=O)N)C(=O)N(C)C=CC=1>>C1(C(=O)N)C(=O)N(C)CCC1,[C:1]1([C:9](=[O:11])[NH2:10])[C:7](=[O:8])[N:5]([CH3:6])[CH:4]=CC=1>>[CH:1]1([C:9](=[O:11])[NH2:10])[C:7](=[O:8])[N:5]([CH3:6])[CH2:4]CC1
4162,n1(CCCOC(C)=O)cccc1>>n1(cccc1)CC=C,[n]1(cccc1)CCCOC(=O)C>>[n]1(CC=C)cccc1,[n:1]1([cH:12][cH:11][cH:10][cH:9]1)[CH2:2][CH2:3]COC(=O)C>>[n:1]1([CH2:2][CH:3]=C)[cH:12][cH:11][cH:10][cH:9]1
4163,c12c(nc[nH]1)nc(SC)nc2SC>>c1(nc(Cl)c([nH]cn2)c2n1)S(C)(=O)=O,c12c(SC)nc(SC)nc1nc[nH]2>>c1(S(=O)(=O)C)nc2nc[nH]c2c(Cl)n1,[c:1]12[c:11](SC)[n:10][c:7](SC)[n:6][c:2]1[n:3][cH:4][nH:5]2>>[c:7]1(S(=O)(=O)C)[n:6][c:2]2[n:3][cH:4][nH:5][c:1]2[c:11](Cl)[n:10]1
4164,c12c(nc[nH]1)nc(SC)nc2SC>>c1(nc(S(C)(=O)=O)nc(nc[nH]2)c12)S(C)(=O)=O,c12c(SC)nc(SC)nc1nc[nH]2>>c1(S(=O)(=O)C)c2[nH]cnc2nc(S(=O)(=O)C)n1,[c:1]12[c:11](SC)[n:10][c:7](SC)[n:6][c:2]1[n:3][cH:4][nH:5]2>>[c:11]1(S(=O)(=O)C)[c:1]2[nH:5][cH:4][n:3][c:2]2[n:6][c:7](S(=O)(=O)C)[n:10]1
4165,c1(C(=O)O)cc(Br)sc1Br>>c1(NC(C)=O)cc(Br)sc1Br,c1(c(Br)sc(Br)c1)C(O)=O>>c1(c(Br)sc(Br)c1)NC(=O)C,[c:1]1([c:9]([Br:10])[s:8][c:6]([Br:7])[cH:5]1)C(O)=O>>[c:1]1([c:9]([Br:10])[s:8][c:6]([Br:7])[cH:5]1)NC(=O)C
4166,c12c(nccc1)c(O)ccc2C=O>>c12c(nccc1)c(O)c(Br)cc2C=O,c12c(C=O)ccc(O)c1nccc2>>c12c(C=O)cc(Br)c(O)c1nccc2,[c:1]12[c:11]([CH:12]=[O:13])[cH:10][cH:9][c:7]([OH:8])[c:2]1[n:3][cH:4][cH:5][cH:6]2>>[c:1]12[c:11]([CH:12]=[O:13])[cH:10][c:9](Br)[c:7]([OH:8])[c:2]1[n:3][cH:4][cH:5][cH:6]2
4167,c12c(nccc1)c(O)ccc2C=O>>c12c(nccc1)c(O)c(I)cc2C=O,c12c(C=O)ccc(O)c1nccc2>>c12c(C=O)cc(I)c(O)c1nccc2,[c:1]12[c:11]([CH:12]=[O:13])[cH:10][cH:9][c:7]([OH:8])[c:2]1[n:3][cH:4][cH:5][cH:6]2>>[c:1]12[c:11]([CH:12]=[O:13])[cH:10][c:9](I)[c:7]([OH:8])[c:2]1[n:3][cH:4][cH:5][cH:6]2
4168,c12c(nc(C)c(C)c1C)c(C)ccc2>>c12c(cccc1C(=O)O)c(C)c(C)c(C)n2,c12cccc(C)c1nc(c(c2C)C)C>>c12nc(C)c(C)c(C)c1cccc2C(O)=O,[c:1]12[cH:14][cH:13][cH:12][c:10]([CH3:11])[c:2]1[n:3][c:4]([c:6]([c:8]2[CH3:9])[CH3:7])[CH3:5]>>[c:2]12[n:3][c:4]([CH3:5])[c:6]([CH3:7])[c:8]([CH3:9])[c:1]1[cH:14][cH:13][cH:12][c:10]2[C:11](O)=O
4169,C1(=CSSC1=S)c2ccccc2>>c1(cs[s+]c1SC)c2ccccc2.[I-],C1(c2ccccc2)C(=S)SSC=1>>c1(-c2ccccc2)c(SC)[s+]sc1.[I-],[C:1]1([c:7]2[cH:12][cH:11][cH:10][cH:9][cH:8]2)[C:5](=S)[S:4][S:3][CH:2]=1>>[c:1]1(-[c:7]2[cH:12][cH:11][cH:10][cH:9][cH:8]2)[c:5]([S:4]C)[s+][s:3][cH:2]1.[I-]
4170,c12c(cccc1)cncc2C(=O)O>>c12c(cccc1)cncc2C(=O)OC,c12c(C(O)=O)cncc1cccc2>>c12c(C(OC)=O)cncc1cccc2,[c:1]12[c:10]([C:11]([OH:13])=[O:12])[cH:9][n:8][cH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[c:1]12[c:10]([C:11]([O:13]C)=[O:12])[cH:9][n:8][cH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2
4171,c12c(cccc1)cncc2C(=O)O>>c12c(cccc1)cncc2C(=O)OCC,c12c(C(O)=O)cncc1cccc2>>c12c(C(OCC)=O)cncc1cccc2,[c:1]12[c:10]([C:11]([OH:13])=[O:12])[cH:9][n:8][cH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[c:1]12[c:10]([C:11]([O:13]CC)=[O:12])[cH:9][n:8][cH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2
4172,c12c(cccc1)cncc2C(=O)O>>c12c(cccc1)c(N)ncc2C(=O)O,c12c(C(O)=O)cncc1cccc2>>c12c(C(O)=O)cnc(N)c1cccc2,[c:1]12[c:10]([C:11]([OH:13])=[O:12])[cH:9][n:8][cH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[c:1]12[c:10]([C:11]([OH:13])=[O:12])[cH:9][n:8][c:7](N)[c:2]1[cH:3][cH:4][cH:5][cH:6]2
4173,c12c(cncc1)cccc2C(=O)O>>c12c(cncc1)cccc2C(=O)OC,c12c(C(O)=O)cccc1cncc2>>c12c(C(OC)=O)cccc1cncc2,[c:1]12[c:10]([C:11]([OH:13])=[O:12])[cH:9][cH:8][cH:7][c:2]1[cH:3][n:4][cH:5][cH:6]2>>[c:1]12[c:10]([C:11]([O:13]C)=[O:12])[cH:9][cH:8][cH:7][c:2]1[cH:3][n:4][cH:5][cH:6]2
4174,c12c(cccc1CCC)cc(C)c(C)n2>>c12c(cc(C)c(C)n1)c(N(=O)=O)ccc2CCC,c12nc(C)c(C)cc1cccc2CCC>>c12c(CCC)ccc(N(=O)=O)c1cc(c(n2)C)C,[c:1]12[n:15][c:13]([CH3:14])[c:11]([CH3:12])[cH:10][c:2]1[cH:3][cH:4][cH:5][c:6]2[CH2:7][CH2:8][CH3:9]>>[c:1]12[c:6]([CH2:7][CH2:8][CH3:9])[cH:5][cH:4][c:3](N(=O)=O)[c:2]1[cH:10][c:11]([c:13]([n:15]2)[CH3:14])[CH3:12]
4175,c12c(cccc1)NC(=O)C2C=O>>c1(c2cccc1)\C(=C\NO)\C(=O)N2,c12C(C=O)C(=O)Nc1cccc2>>c12/C(/C(Nc1cccc2)=O)=C/NO,[c:1]12[CH:10](C=O)[C:8](=[O:9])[NH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[c:1]12/[C:10](/[C:8]([NH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2)=[O:9])=C/NO
4176,c12c(nccc1C#N)cc(C)cc2>>c12c(nccc1C(=O)O)cc(C)cc2,c12ccc(C)cc1nccc2C#N>>c12ccc(C)cc1nccc2C(O)=O,[c:1]12[cH:13][cH:12][c:10]([CH3:11])[cH:9][c:2]1[n:3][cH:4][cH:5][c:6]2[C:7]#N>>[c:1]12[cH:13][cH:12][c:10]([CH3:11])[cH:9][c:2]1[n:3][cH:4][cH:5][c:6]2[C:7](O)=O
4177,c12c(cccc1)SC=C(C=O)S2>>c12c(cccc1)SC=C(C(=O)O)S2,c12SC(C=O)=CSc1cccc2>>c12SC(C(O)=O)=CSc1cccc2,[c:1]12[S:12][C:9]([CH:10]=[O:11])=[CH:8][S:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[c:1]12[S:12][C:9]([C:10](O)=[O:11])=[CH:8][S:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2
4178,c12c(cccc1)SC=C(C=O)S2>>c12c(cccc1)SC(\C=N\O)=CS2,c12SC(C=O)=CSc1cccc2>>c12SC=C(/C=N/O)Sc1cccc2,[c:1]12[S:12][C:9]([CH:10]=O)=[CH:8][S:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[c:2]12[S:7][CH:8]=[C:9](/[CH:10]=N/O)[S:12][c:1]1[cH:6][cH:5][cH:4][cH:3]2
4179,c12c(cccc1CC)cc(C)c(CC)n2>>c12c(cccc1C(C)=O)cc(C)c(CC)n2.c12c(cccc1C(=O)O)cc(C)c(CC)n2,c12nc(CC)c(C)cc1cccc2CC>>c12nc(CC)c(C)cc1cccc2C(=O)C.c12nc(CC)c(C)cc1cccc2C(O)=O,[c:1]12[n:15][c:12]([CH2:13][CH3:14])[c:10]([CH3:11])[cH:9][c:2]1[cH:3][cH:4][cH:5][c:6]2[CH2:7][CH3:8]>>[c:1]12[n:15][c:12]([CH2:13][CH3:14])[c:10]([CH3:11])[cH:9][c:2]1[cH:3][cH:4][cH:5][c:6]2[C:7](=O)[CH3:8].[c:1]12[n:15][c:12]([CH2:13][CH3:14])[c:10]([CH3:11])[cH:9][c:2]1[cH:3][cH:4][cH:5][c:6]2[C:7](O)=O
4180,c12c(scc1Br)ccc(N)c2>>c12c(scc1Br)ccc(O)c2,c12cc(N)ccc1scc2Br>>c12cc(O)ccc1scc2Br,[c:1]12[cH:11][c:9](N)[cH:8][cH:7][c:2]1[s:3][cH:4][c:5]2[Br:6]>>[c:1]12[cH:11][c:9](O)[cH:8][cH:7][c:2]1[s:3][cH:4][c:5]2[Br:6]
4181,c12c(scc1Br)ccc(N)c2>>S1(=O)(=O)C=C(Br)c(cccc2)c12,c12cc(N)ccc1scc2Br>>S1(c2ccccc2C(Br)=C1)(=O)=O,[c:1]12[cH:11][c:9](N)[cH:8][cH:7][c:2]1s[cH:4][c:5]2[Br:6]>>S1([c:2]2[cH:7][cH:8][cH:9][cH:11][c:1]2[C:5]([Br:6])=[CH:4]1)(=O)=O
4182,c12c(scc1Br)ccc(O)c2>>c12c(scc1Br)cc(Br)c(O)c2Br,c12cc(O)ccc1scc2Br>>c12c(Br)c(O)c(Br)cc1scc2Br,[c:1]12[cH:11][c:9]([OH:10])[cH:8][cH:7][c:2]1[s:3][cH:4][c:5]2[Br:6]>>[c:1]12[c:11](Br)[c:9]([OH:10])[c:8](Br)[cH:7][c:2]1[s:3][cH:4][c:5]2[Br:6]
4183,C1(=CSSC1(Cl)Cl)CC(C)(C)C>>C1(=CSSC1=O)CC(C)(C)C,C1(CC(C)(C)C)C(Cl)(Cl)SSC=1>>C1(CC(C)(C)C)C(=O)SSC=1,[C:1]1([CH2:8][C:9]([CH3:12])([CH3:11])[CH3:10])[C:5](Cl)(Cl)[S:4][S:3][CH:2]=1>>[C:1]1([CH2:8][C:9]([CH3:12])([CH3:11])[CH3:10])[C:5](=O)[S:4][S:3][CH:2]=1
4184,[Si]1(CCCO1)(c2ccccc2)c3ccccc3.[Si]1(CCCO1)(c2ccccc2)c3ccccc3>>[Si](CCCO)(c1ccccc1)(c2ccccc2)O[Si](CCCO)(c3ccccc3)c4ccccc4,[Si]1(c2ccccc2)(c2ccccc2)OCCC1.[Si]1(c2ccccc2)(c2ccccc2)OCCC1>>[Si](O[Si](c1ccccc1)(c1ccccc1)CCCO)(c1ccccc1)(c1ccccc1)CCCO,[Si:1]1([c:12]2[cH:17][cH:16][cH:15][cH:14][cH:13]2)([c:6]2[cH:11][cH:10][cH:9][cH:8][cH:7]2)[O:5][CH2:4][CH2:3][CH2:2]1.[Si:18]1([c:29]2[cH:34][cH:33][cH:32][cH:31][cH:30]2)([c:23]2[cH:28][cH:27][cH:26][cH:25][cH:24]2)[O:22][CH2:21][CH2:20][CH2:19]1>>[Si:1]([O:5][Si:18]([c:29]1[cH:34][cH:33][cH:32][cH:31][cH:30]1)([c:23]1[cH:28][cH:27][cH:26][cH:25][cH:24]1)[CH2:19][CH2:20][CH2:21][OH:22])([c:12]1[cH:17][cH:16][cH:15][cH:14][cH:13]1)([c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)[CH2:2][CH2:3][CH2:4]O
4185,c12c(ccnc1)cc(OC)c(OC)c2.c1(CCl)ccccc1>>c12c(C=CN(Cc3ccccc3)C1=O)cc(OC)c(OC)c2,c12cc(OC)c(OC)cc1ccnc2.c1(ccccc1)CCl>>c12cc(OC)c(OC)cc1C=CN(C2=O)Cc1ccccc1,[c:1]12[cH:14][c:11]([O:12][CH3:13])[c:8]([O:9][CH3:10])[cH:7][c:2]1[cH:3][cH:4][n:5][cH:6]2.[c:15]1([cH:22][cH:21][cH:20][cH:19][cH:18]1)[CH2:16]Cl>>[c:1]12[cH:14][c:11]([O:12][CH3:13])[c:8]([O:9][CH3:10])[cH:7][c:2]1[CH:3]=[CH:4][N:5]([C:6]2=O)[CH2:16][c:15]1[cH:22][cH:21][cH:20][cH:19][cH:18]1
