,raw_ractions,transformed_reactions,automap
2294,c1(ccccc1)\C=C\C(=O)OCC>>[C@@H](OC(=O)CCC)(c1ccccc1)[C@H](N=N#N)C(=O)OCC,c1(/C=C/C(OCC)=O)ccccc1>>[C@H]([C@@H](C(OCC)=O)N=N#N)(c1ccccc1)OC(CCC)=O,[c:1]1(/[CH:7]=C/C(OCC)=O)[cH:6][cH:5][cH:4][cH:3][cH:2]1>>[C@H:7]([C@@H](C(OCC)=O)N=N#N)([c:1]1[cH:2][cH:3][cH:4][cH:5][cH:6]1)OC(CCC)=O
2295,c1(ccccc1)\C=C\C(=O)OCC>>[C@@H](OC(=O)CCC)(c1ccccc1)[C@H](N=N#N)C(=O)OCC,c1(/C=C/C(OCC)=O)ccccc1>>[C@H]([C@@H](C(OCC)=O)N=N#N)(c1ccccc1)OC(CCC)=O,[c:1]1(/[CH:7]=C/C(OCC)=O)[cH:6][cH:5][cH:4][cH:3][cH:2]1>>[C@H:7]([C@@H](C(OCC)=O)N=N#N)([c:1]1[cH:2][cH:3][cH:4][cH:5][cH:6]1)OC(CCC)=O
2296,c1(ccccc1)CC(=O)NN>>C1(C)(O)CNC(=NN(C(=O)Cc2ccccc2)C3=O)C13,c1(CC(NN)=O)ccccc1>>C1(C2C(=O)N(C(Cc3ccccc3)=O)N=C2NC1)(O)C,[c:1]1([CH2:7][C:8]([NH:10][NH2:11])=[O:9])[cH:6][cH:5][cH:4][cH:3][cH:2]1>>C1(C2C(=O)[N:10]([C:8]([CH2:7][c:1]3[cH:6][cH:5][cH:4][cH:3][cH:2]3)=[O:9])[N:11]=C2NC1)(O)C
2297,c1(cccnc1)C(=O)\C=C(\SC)/SC>>c1(cc(Br)nc(SC)c1)c2cccnc2,c1(C(/C=C(\SC)/SC)=O)cnccc1>>c1(-c2cnccc2)cc(SC)nc(Br)c1,[c:1]1([C:7](/[CH:9]=[C:10](\[S:13][CH3:14])/SC)=O)[cH:6][n:5][cH:4][cH:3][cH:2]1>>[c:7]1(-[c:1]2[cH:6][n:5][cH:4][cH:3][cH:2]2)[cH:9][c:10]([S:13][CH3:14])nc(Br)c1
2298,c12c(cccc1)cccc2C(=O)CBr>>c12c(cccc1)cccc2C(=O)CNC=O,c12c(C(CBr)=O)cccc1cccc2>>c12c(C(CNC=O)=O)cccc1cccc2,[c:1]12[c:10]([C:11]([CH2:13]Br)=[O:12])[cH:9][cH:8][cH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[c:1]12[c:10]([C:11]([CH2:13]NC=O)=[O:12])[cH:9][cH:8][cH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2
2299,c12c(cccc1)cccc2C(=O)CBr>>c12c(cccc1)cccc2C(=O)CN.Cl[H],c12c(C(CBr)=O)cccc1cccc2>>c12c(C(CN)=O)cccc1cccc2.Cl[H],[c:1]12[c:10]([C:11]([CH2:13]Br)=[O:12])[cH:9][cH:8][cH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[c:1]12[c:10]([C:11]([CH2:13]N)=[O:12])[cH:9][cH:8][cH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2.Cl[H]
2300,C(Cl)(c1ccccc1)(c2ccccc2)c3ccc(OC)cc3>>C(OC[C@@H]1CC[C@H](n2ccc(c(N)ncn3)c23)O1)(c4ccccc4)(c5ccccc5)c6ccc(OC)cc6,C(c1ccc(OC)cc1)(c1ccccc1)(c1ccccc1)Cl>>C(c1ccc(OC)cc1)(c1ccccc1)(c1ccccc1)OC[C@H]1O[C@@H]([n]2c3ncnc(N)c3cc2)CC1,[C:1]([c:15]1[cH:22][cH:21][c:18]([O:19][CH3:20])[cH:17][cH:16]1)([c:9]1[cH:14][cH:13][cH:12][cH:11][cH:10]1)([c:3]1[cH:8][cH:7][cH:6][cH:5][cH:4]1)Cl>>[C:1]([c:15]1[cH:22][cH:21][c:18]([O:19][CH3:20])[cH:17][cH:16]1)([c:9]1[cH:14][cH:13][cH:12][cH:11][cH:10]1)([c:3]1[cH:8][cH:7][cH:6][cH:5][cH:4]1)OC[C@H]1O[C@@H]([n]2c3ncnc(N)c3cc2)CC1
2301,C(Cl)(c1ccccc1)(c2ccccc2)c3ccc(OC)cc3>>C(OC[C@@H]1C[C@@H](OC(=S)Oc2ccccc2)[C@H](n3ccc(c(N)ncn4)c34)O1)(c5ccccc5)(c6ccccc6)c7ccc(OC)cc7,C(c1ccc(OC)cc1)(c1ccccc1)(c1ccccc1)Cl>>C(c1ccc(OC)cc1)(c1ccccc1)(c1ccccc1)OC[C@H]1O[C@@H]([n]2c3ncnc(N)c3cc2)[C@H](OC(Oc2ccccc2)=S)C1,[C:1]([c:15]1[cH:22][cH:21][c:18]([O:19][CH3:20])[cH:17][cH:16]1)([c:9]1[cH:14][cH:13][cH:12][cH:11][cH:10]1)([c:3]1[cH:8][cH:7][cH:6][cH:5][cH:4]1)Cl>>[C:1]([c:15]1[cH:22][cH:21][c:18]([O:19][CH3:20])[cH:17][cH:16]1)([c:9]1[cH:14][cH:13][cH:12][cH:11][cH:10]1)([c:3]1[cH:8][cH:7][cH:6][cH:5][cH:4]1)OC[C@H]1O[C@@H]([n]2c3ncnc(N)c3cc2)[C@H](OC(Oc2ccccc2)=S)C1
2302,[C@H]1(CO)OC(OC)C[C@@H]1O>>[C@@H](CCO)(OCOCCOC)[C@@H](C)O,[C@H]1([C@@H](O)CC(OC)O1)CO>>[C@H]([C@H](O)C)(OCOCCOC)CCO,[C@H:1]1([C@@H:9](O)[CH2:8][CH:5]([O:6][CH3:7])[O:4]1)[CH2:2][OH:3]>>[C@H:1]([C@H:2]([OH:3])C)([O:4][CH2:5][O:6][CH2:7]COC)[CH2:9][CH2:8]O
2303,[C@H]1(CO)OC(OC)C[C@@H]1O>>[C@H]1(OCOCCOC)CC(O)O[C@@H]1C,[C@H]1([C@@H](O)CC(OC)O1)CO>>[C@H]1([C@@H](C)OC(O)C1)OCOCCOC,[C@H:1]1([C@@H:9]([OH:10])[CH2:8][CH:5]([O:6]C)[O:4]1)[CH2:2]O>>[C@H:9]1([C@@H:1]([CH3:2])[O:4][CH:5]([OH:6])[CH2:8]1)[O:10]COCCOC
2304,[C@H]1(CO)OC(OC)C[C@@H]1O>>[C@H]1(OCOCCOC)CC(OC)O[C@@H]1C,[C@H]1([C@@H](O)CC(OC)O1)CO>>[C@H]1([C@@H](C)OC(OC)C1)OCOCCOC,[C@H:1]1([C@@H:9]([OH:10])[CH2:8][CH:5]([O:6][CH3:7])[O:4]1)[CH2:2]O>>[C@H:9]1([C@@H:1]([CH3:2])[O:4][CH:5]([O:6][CH3:7])[CH2:8]1)[O:10]COCCOC
2305,[C@H]1(CO)OC(OC)C[C@@H]1O>>[C@H]1(CSc2ccccc2)OC(OC)C[C@@H]1O,[C@H]1([C@@H](O)CC(OC)O1)CO>>[C@H]1([C@@H](O)CC(OC)O1)CSc1ccccc1,[C@H:1]1([C@@H:9]([OH:10])[CH2:8][CH:5]([O:6][CH3:7])[O:4]1)[CH2:2]O>>[C@H:1]1([C@@H:9]([OH:10])[CH2:8][CH:5]([O:6][CH3:7])[O:4]1)[CH2:2]Sc1ccccc1
2306,[C@H]1(O)[C@H](O)[C@@H](CO)O[C@@H](SC)[C@@H]1O>>[C@H]1(OC(=O)c2ccc(C)cc2)[C@@H](O[C@H](COC(=O)c3ccc(C)cc3)[C@@H](OC(=O)c4ccc(C)cc4)[C@@H]1OC(=O)c5ccc(C)cc5)O[C@H]6[C@H](O)[C@@H](CO)O[C@H](OCC=C)[C@@H]6OC(=O)c7ccc(C)cc7,[C@H]1([C@@H](O)[C@H](SC)O[C@H](CO)[C@H]1O)O>>[C@H]1([C@@H](OC(c2ccc(C)cc2)=O)[C@H](OC(c2ccc(C)cc2)=O)[C@@H](COC(c2ccc(C)cc2)=O)O[C@H]1O[C@@H]1[C@@H](OC(c2ccc(C)cc2)=O)[C@@H](OCC=C)O[C@H](CO)[C@H]1O)OC(c1ccc(C)cc1)=O,[C@H:1]1([C@@H:12]([OH:13])[C@H:9](SC)[O:8][C@H:5]([CH2:6][OH:7])[C@H:3]1[OH:4])[OH:2]>>[C@H:12]1([C@@H:1]([O:2]C(c2ccc(C)cc2)=O)[C@H:3]([O:4]C(c2ccc(C)cc2)=O)[C@@H:5]([CH2:6][O:7]C(c2ccc(C)cc2)=O)[O:8][C@H:9]1[O:2][C@@H:1]1[C@@H:12]([O:13]C(c2ccc(C)cc2)=O)[C@@H:9](OCC=C)[O:8][C@H:5]([CH2:6][OH:7])[C@H:3]1[OH:4])[O:13]C(c1ccc(C)cc1)=O
2307,[C@H]1(O)[C@H](O)[C@@H](CO)O[C@@H](SC)[C@@H]1O>>[C@@H]1(O[C@@H]2O[C@H](COC(=O)c3ccc(C)cc3)[C@@H](OC(=O)c4ccc(C)cc4)[C@H](OC(=O)c5ccc(C)cc5)[C@H]2OC(=O)c6ccc(C)cc6)[C@@H](OC(=O)c7ccc(C)cc7)[C@@H](OCC=C)O[C@H](COC(c8ccccc8)O9)[C@H]19,[C@H]1([C@@H](O)[C@H](SC)O[C@H](CO)[C@H]1O)O>>[C@@H]1([C@@H]2OC(c3ccccc3)OC[C@H]2O[C@H](OCC=C)[C@@H]1OC(c1ccc(C)cc1)=O)O[C@H]1[C@H](OC(c2ccc(C)cc2)=O)[C@@H](OC(c2ccc(C)cc2)=O)[C@H](OC(c2ccc(C)cc2)=O)[C@@H](COC(c2ccc(C)cc2)=O)O1,[C@H:1]1([C@@H:12]([OH:13])[C@H:9](SC)[O:8][C@H:5]([CH2:6][OH:7])[C@H:3]1[OH:4])[OH:2]>>[C@@H:1]1([C@@H:3]2[O:4]C(c3ccccc3)[O:7][CH2:6][C@H:5]2[O:8][C@H:9](OCC=C)[C@@H:12]1[O:13]C(c1ccc(C)cc1)=O)[O:2][C@H:9]1[C@H:12]([O:13]C(c2ccc(C)cc2)=O)[C@@H:1]([O:2]C(c2ccc(C)cc2)=O)[C@H:3]([O:4]C(c2ccc(C)cc2)=O)[C@@H:5]([CH2:6][O:7]C(c2ccc(C)cc2)=O)[O:8]1
2308,[C@H]1(O)[C@H](O)C=CO[C@@H]1CO>>[Si](C)(C)(OC[C@H](O)[C@H](OCc1ccccc1)[C@@H](C=C)OCc2ccccc2)C(C)(C)C,[C@H]1([C@@H](CO)OC=C[C@H]1O)O>>[Si](C(C)(C)C)(OC[C@@H]([C@@H]([C@H](OCc1ccccc1)C=C)OCc1ccccc1)O)(C)C,[C@H:1]1([C@@H:8]([CH2:9][OH:10])[O:7][CH:6]=[CH:5][C@H:3]1[OH:4])[OH:2]>>[Si](C(C)(C)C)([O:10][CH2:9][C@@H:8]([C@@H:1]([C@H:3]([O:4]Cc1ccccc1)[CH:5]=[CH2:6])[O:2]Cc1ccccc1)[OH:7])(C)C
2309,[C@H]1(O)[C@H](O)C=CO[C@@H]1CO>>[Si](C)(C)(O[C@@H](C=O)[C@H](OCc1ccccc1)[C@@H](C=C)OCc2ccccc2)C(C)(C)C,[C@H]1([C@@H](CO)OC=C[C@H]1O)O>>[Si](C(C)(C)C)(O[C@H]([C@@H]([C@H](OCc1ccccc1)C=C)OCc1ccccc1)C=O)(C)C,[C@H:1]1([C@@H:8]([CH2:9]O)[O:7][CH:6]=[CH:5][C@H:3]1[OH:4])[OH:2]>>[Si](C(C)(C)C)([O:7][C@H:8]([C@@H:1]([C@H:3]([O:4]Cc1ccccc1)[CH:5]=[CH2:6])[O:2]Cc1ccccc1)[CH:9]=O)(C)C
2310,[C@H]1(O)[C@H](O)C=CO[C@@H]1CO>>[C@@H]1(OCc2ccccc2)C(OC(C)=O)OC[C@@H](N=N#N)[C@H]1OCc3ccccc3,[C@H]1([C@@H](CO)OC=C[C@H]1O)O>>[C@@H]1([C@H](OCc2ccccc2)[C@H](N=N#N)COC1OC(=O)C)OCc1ccccc1,[C@H:1]1([C@@H:8]([CH2:9][OH:10])[O:7][CH:6]=[CH:5][C@H:3]1O)[OH:2]>>[C@@H:8]1([C@H:1]([O:2]Cc2ccccc2)[C@H:3](N=N#N)[CH2:5][O:10][CH:9]1OC(=O)C)[O:7][CH2:6]c1ccccc1
2311,[C@H]1(O)[C@H](O)C=CO[C@@H]1CO>>[Si](C)(C)(OC[C@@H](N=N#N)[C@H](OCc1ccccc1)[C@@H](C=C)OCc2ccccc2)C(C)(C)C,[C@H]1([C@@H](CO)OC=C[C@H]1O)O>>[Si](C(C)(C)C)(OC[C@H]([C@@H]([C@H](OCc1ccccc1)C=C)OCc1ccccc1)N=N#N)(C)C,[C@H:1]1([C@@H:8]([CH2:9][OH:10])O[CH:6]=[CH:5][C@H:3]1[OH:4])[OH:2]>>[Si](C(C)(C)C)([O:10][CH2:9][C@H:8]([C@@H:1]([C@H:3]([O:4]Cc1ccccc1)[CH:5]=[CH2:6])[O:2]Cc1ccccc1)N=N#N)(C)C
2312,[C@H]1(O)[C@H](O)C=CO[C@@H]1CO>>[Si](C)(C)(OC[C@@H](N=N#N)[C@H](OCc1ccccc1)[C@@H](C=O)OCc2ccccc2)C(C)(C)C,[C@H]1([C@@H](CO)OC=C[C@H]1O)O>>[Si](C(C)(C)C)(OC[C@H]([C@@H]([C@H](OCc1ccccc1)C=O)OCc1ccccc1)N=N#N)(C)C,[C@H:1]1([C@@H:8]([CH2:9][OH:10])[O:7][CH:6]=C[C@H:3]1[OH:4])O>>[Si](C(C)(C)C)([O:4][CH2:3][C@H:1]([C@@H:8]([C@H:9]([O:10]Cc1ccccc1)C=O)[O:7][CH2:6]c1ccccc1)N=N#N)(C)C
2313,[C@H]1(O)[C@H](O)C=CO[C@@H]1CO>>[C@@H]1(OCc2ccccc2)[C@@H](COC(OC(C)=O)[C@H]1OCc3ccccc3)NC(=O)C(F)(F)F,[C@H]1([C@@H](CO)OC=C[C@H]1O)O>>[C@@H]1([C@H](OCc2ccccc2)C(OC(=O)C)OC[C@H]1NC(C(F)(F)F)=O)OCc1ccccc1,[C@H:1]1([C@@H:8]([CH2:9][OH:10])[O:7][CH:6]=[CH:5][C@H:3]1O)[OH:2]>>[C@@H:1]1([C@H:8]([O:7][CH2:6]c2ccccc2)[CH:9]([O:10]C(=O)C)O[CH2:5][C@H:3]1NC(C(F)(F)F)=O)[O:2]Cc1ccccc1
2314,[C@H]1(OC)[C@H](O)[C@@H](CO)O[C@H](OC)[C@@H]1OC>>[C@H]12[C@@H](COC(C)(CO)O1)O[C@H](OC)[C@H](OC)[C@H]2OC,[C@H]1([C@@H](OC)[C@@H](OC)O[C@H](CO)[C@H]1O)OC>>[C@H]12[C@H](OC)[C@@H](OC)[C@@H](OC)O[C@@H]1COC(O2)(CO)C,[C@H:1]1([C@@H:13]([O:14][CH3:15])[C@@H:10]([O:11][CH3:12])[O:9][C@H:6]([CH2:7][OH:8])[C@H:4]1[OH:5])[O:2][CH3:3]>>[C@H:4]12[C@H:1]([O:2][CH3:3])[C@@H:13]([O:14][CH3:15])[C@@H:10]([O:11][CH3:12])[O:9][C@@H:6]1[CH2:7][O:8][C:4]([O:5]2)([CH2:1][OH:2])[CH3:6]
2315,[C@H]1(OC)[C@H](O)[C@@H](CO)O[C@H](OC)[C@@H]1OC>>[C@@H]1(OC(C)=O)[C@@H](COC(C)COC)OC[C@H](OC)[C@H]1OC,[C@H]1([C@@H](OC)[C@@H](OC)O[C@H](CO)[C@H]1O)OC>>[C@@H]1([C@H](OC)[C@@H](OC)CO[C@@H]1COC(COC)C)OC(=O)C,[C@H:1]1([C@@H:13]([O:14][CH3:15])[C@@H:10](OC)[O:9][C@H:6]([CH2:7][OH:8])[C@H:4]1[OH:5])[O:2][CH3:3]>>[C@@H:4]1([C@H:1]([O:2][CH3:3])[C@@H:13]([O:14][CH3:15])[CH2:10][O:9][C@@H:6]1[CH2:7][O:8]C(COC)C)[O:5]C(=O)C
2316,[C@H]1(OC)[C@H](O)[C@@H](CO)O[C@H](OC)[C@@H]1OC>>[C@@H]1(OC(C)=O)[C@@H](COC(C)COC)O[C@H](OC)[C@H](OC)[C@H]1OC,[C@H]1([C@@H](OC)[C@@H](OC)O[C@H](CO)[C@H]1O)OC>>[C@@H]1([C@H](OC)[C@@H](OC)[C@@H](OC)O[C@@H]1COC(COC)C)OC(=O)C,[C@H:1]1([C@@H:13]([O:14][CH3:15])[C@@H:10]([O:11][CH3:12])[O:9][C@H:6]([CH2:7][OH:8])[C@H:4]1[OH:5])[O:2][CH3:3]>>[C@@H:4]1([C@H:1]([O:2][CH3:3])[C@@H:13]([O:14][CH3:15])[C@@H:10]([O:11][CH3:12])[O:9][C@@H:6]1[CH2:7][O:8]C(COC)C)[O:5]C(=O)C
2317,[C@H]1(OC)[C@H](O)[C@@H](CO)O[C@H](OC)[C@@H]1OC>>[C@@H]1(OC(C)=O)[C@@H](COC(C)COC(C)=O)OC[C@H](OC)[C@H]1OC,[C@H]1([C@@H](OC)[C@@H](OC)O[C@H](CO)[C@H]1O)OC>>[C@@H]1([C@H](OC)[C@@H](OC)CO[C@@H]1COC(COC(=O)C)C)OC(=O)C,[C@H:1]1([C@@H:13]([O:14][CH3:15])[C@@H:10](OC)[O:9][C@H:6]([CH2:7][OH:8])[C@H:4]1[OH:5])[O:2][CH3:3]>>[C@@H:4]1([C@H:1]([O:2][CH3:3])[C@@H:13]([O:14][CH3:15])[CH2:10][O:9][C@@H:6]1[CH2:7][O:8]C(COC(=O)C)C)[O:5]C(=O)C
2318,[C@H]1(OC)[C@H](O)[C@@H](CO)O[C@H](OC)[C@@H]1OC>>[C@@H]1(OC(C)=O)[C@@H](COC(C)COC(C)=O)O[C@H](OC)[C@H](OC)[C@H]1OC,[C@H]1([C@@H](OC)[C@@H](OC)O[C@H](CO)[C@H]1O)OC>>[C@@H]1([C@H](OC)[C@@H](OC)[C@@H](OC)O[C@@H]1COC(COC(=O)C)C)OC(=O)C,[C@H:1]1([C@@H:13]([O:14][CH3:15])[C@@H:10]([O:11][CH3:12])[O:9][C@H:6]([CH2:7][OH:8])[C@H:4]1[OH:5])[O:2][CH3:3]>>[C@@H:4]1([C@H:1]([O:2][CH3:3])[C@@H:13]([O:14][CH3:15])[C@@H:10]([O:11][CH3:12])[O:9][C@@H:6]1[CH2:7][O:8]C(COC(=O)C)C)[O:5]C(=O)C
2319,[C@H]1(O[C@H]1C(=O)O)c2ccccc2>>[C@@H]1(C(=O)N(C)CC(=O)c2ccccc2)O[C@H]1c3ccccc3,[C@H]1(c2ccccc2)[C@H](C(O)=O)O1>>[C@@H]1([C@H](c2ccccc2)O1)C(N(CC(c1ccccc1)=O)C)=O,[C@H:1]1([c:7]2[cH:12][cH:11][cH:10][cH:9][cH:8]2)[C@H:3]([C:4](O)=[O:5])[O:2]1>>[C@@H:3]1([C@H:1]([c:7]2[cH:12][cH:11][cH:10][cH:9][cH:8]2)[O:2]1)[C:4](N(CC(c1ccccc1)=O)C)=[O:5]
2320,[C@H]1(O[C@H]1C(=O)O)c2ccccc2>>[C@@H]1(C(=O)N(C)CC(O)c2ccccc2)O[C@H]1c3ccccc3,[C@H]1(c2ccccc2)[C@H](C(O)=O)O1>>[C@@H]1([C@H](c2ccccc2)O1)C(N(CC(c1ccccc1)O)C)=O,[C@H:1]1([c:7]2[cH:12][cH:11][cH:10][cH:9][cH:8]2)[C@H:3]([C:4](O)=[O:5])[O:2]1>>[C@@H:3]1([C@H:1]([c:7]2[cH:12][cH:11][cH:10][cH:9][cH:8]2)[O:2]1)[C:4](N(CC(c1ccccc1)O)C)=[O:5]
2321,[C@H]1(O[C@H]1C(=O)O)c2ccccc2>>[C@@H]1(c2ccccc2)[C@@H](OC3CCCOC3)C(=O)N(C)[C@H]1C(=O)c4ccccc4,[C@H]1(c2ccccc2)[C@H](C(O)=O)O1>>[C@@H]1([C@H](C(c2ccccc2)=O)N(C)C(=O)[C@@H]1OC1COCCC1)c1ccccc1,[C@H:1]1([c:7]2[cH:12][cH:11][cH:10][cH:9][cH:8]2)[C@H:3]([C:4](O)=[O:5])[O:2]1>>[C@@H:1]1([C@H](C(c2ccccc2)=O)N(C)[C:4](=[O:5])[C@@H:3]1[O:2]C1COCCC1)[c:7]1[cH:12][cH:11][cH:10][cH:9][cH:8]1
2322,[C@H]1(O[C@H]1C(=O)O)c2ccccc2>>[C@@]1([H])(N(C)C(=O)[C@H](O)[C@H]1c2ccccc2)[C@H](c3ccccc3)OS(=O)(=O)c4ccc(C)cc4,[C@H]1(c2ccccc2)[C@H](C(O)=O)O1>>[C@@]1([C@@H](OS(c2ccc(C)cc2)(=O)=O)c2ccccc2)([C@H](c2ccccc2)[C@@H](O)C(=O)N1C)[H],[C@H:1]1([c:7]2[cH:12][cH:11][cH:10][cH:9][cH:8]2)[C@H:3]([C:4](O)=[O:5])[O:2]1>>[C@@]1([C@@H](OS(c2ccc(C)cc2)(=O)=O)c2ccccc2)([C@H:1]([c:7]2[cH:12][cH:11][cH:10][cH:9][cH:8]2)[C@@H:3]([OH:2])[C:4](=[O:5])N1C)[H]
2323,[C@H]1(O[C@H]1C(=O)O)c2ccccc2>>[C@H]12C(c3ccccc3)[C@H](C(=O)N1C)O[C@H]2c4ccccc4,[C@H]1(c2ccccc2)[C@H](C(O)=O)O1>>[C@@H]12[C@H](c3ccccc3)O[C@@H](C(N1C)=O)C2c1ccccc1,[C@H:1]1([c:7]2[cH:12][cH:11][cH:10][cH:9][cH:8]2)[C@H:3]([C:4](O)=[O:5])[O:2]1>>[C@@H]12[C@H](c3ccccc3)[O:2][C@@H:3]([C:4](N1C)=[O:5])[CH:1]2[c:7]1[cH:12][cH:11][cH:10][cH:9][cH:8]1
2324,[C@H]1(O[C@H]1C(=O)O)c2ccccc2>>[C@H]12C(c3ccccc3)[C@H](C(=O)N1C)O[C@@H]2c4ccccc4,[C@H]1(c2ccccc2)[C@H](C(O)=O)O1>>[C@@H]12[C@@H](c3ccccc3)O[C@@H](C(N1C)=O)C2c1ccccc1,[C@H:1]1([c:7]2[cH:12][cH:11][cH:10][cH:9][cH:8]2)[C@H:3]([C:4](O)=[O:5])[O:2]1>>[C@@H]12[C@@H](c3ccccc3)[O:2][C@@H:3]([C:4](N1C)=[O:5])[CH:1]2[c:7]1[cH:12][cH:11][cH:10][cH:9][cH:8]1
2325,[C@H]1(O[C@H]1C(=O)O)c2ccccc2>>[C@H]1(C(=O)c2ccccc2)N(C)C(=O)[C@H](O)[C@H]1c3ccccc3,[C@H]1(c2ccccc2)[C@H](C(O)=O)O1>>[C@H]1([C@H](c2ccccc2)[C@@H](O)C(=O)N1C)C(c1ccccc1)=O,[C@H:1]1([c:7]2[cH:12][cH:11][cH:10][cH:9][cH:8]2)[C@H:3]([C:4](O)=[O:5])[O:2]1>>[C@H]1([C@H:1]([c:7]2[cH:12][cH:11][cH:10][cH:9][cH:8]2)[C@@H:3]([OH:2])[C:4](=[O:5])N1C)C(c1ccccc1)=O
2326,[C@H]1(O[C@H]1C(=O)O)c2ccccc2>>[C@@H]1(C(=O)c2ccccc2)N(C)C(=O)[C@H](O)[C@H]1c3ccccc3,[C@H]1(c2ccccc2)[C@H](C(O)=O)O1>>[C@@H]1([C@H](c2ccccc2)[C@@H](O)C(=O)N1C)C(c1ccccc1)=O,[C@H:1]1([c:7]2[cH:12][cH:11][cH:10][cH:9][cH:8]2)[C@H:3]([C:4](O)=[O:5])[O:2]1>>[C@@H]1([C@H:1]([c:7]2[cH:12][cH:11][cH:10][cH:9][cH:8]2)[C@@H:3]([OH:2])[C:4](=[O:5])N1C)C(c1ccccc1)=O
2327,[C@@H]1(O[C@@H]1C(=O)OCC)c2ccccc2>>[C@@H](N=N#N)([C@@H](O)C(=O)OC)c1ccccc1,[C@@H]1(c2ccccc2)[C@@H](C(OCC)=O)O1>>[C@H](c1ccccc1)([C@H](C(OC)=O)O)N=N#N,[C@@H:1]1([c:9]2[cH:14][cH:13][cH:12][cH:11][cH:10]2)[C@@H:3]([C:4]([O:6][CH2:7]C)=[O:5])[O:2]1>>[C@H:1]([c:9]1[cH:14][cH:13][cH:12][cH:11][cH:10]1)([C@H:3]([C:4]([O:6][CH3:7])=[O:5])[OH:2])N=N#N
2328,[C@@H]1(O[C@@H]1C(=O)OCC)c2ccccc2>>[C@@H]1(N[C@H]1C(=O)OC)c2ccccc2,[C@@H]1(c2ccccc2)[C@@H](C(OCC)=O)O1>>[C@@H]1(c2ccccc2)[C@H](C(OC)=O)N1,[C@@H:1]1([c:9]2[cH:14][cH:13][cH:12][cH:11][cH:10]2)[C@@H:3]([C:4]([O:6][CH2:7]C)=[O:5])O1>>[C@@H:1]1([c:9]2[cH:14][cH:13][cH:12][cH:11][cH:10]2)[C@H:3]([C:4]([O:6][CH3:7])=[O:5])N1
2329,[C@@H]1(O[C@@H]1C(=O)OCC)c2ccccc2>>[C@@H]1(N[C@H]1C(=O)OC)c2ccccc2,[C@@H]1(c2ccccc2)[C@@H](C(OCC)=O)O1>>[C@@H]1(c2ccccc2)[C@H](C(OC)=O)N1,[C@@H:1]1([c:9]2[cH:14][cH:13][cH:12][cH:11][cH:10]2)[C@@H:3]([C:4]([O:6][CH2:7]C)=[O:5])O1>>[C@@H:1]1([c:9]2[cH:14][cH:13][cH:12][cH:11][cH:10]2)[C@H:3]([C:4]([O:6][CH3:7])=[O:5])N1
2330,[C@@H]1(O[C@@H]1C(=O)OCC)c2ccccc2>>[C@H]1(N[C@@H]1C(=O)OC)c2ccccc2,[C@@H]1(c2ccccc2)[C@@H](C(OCC)=O)O1>>[C@H]1(c2ccccc2)[C@@H](C(OC)=O)N1,[C@@H:1]1([c:9]2[cH:14][cH:13][cH:12][cH:11][cH:10]2)[C@@H:3]([C:4]([O:6][CH2:7]C)=[O:5])O1>>[C@H:1]1([c:9]2[cH:14][cH:13][cH:12][cH:11][cH:10]2)[C@@H:3]([C:4]([O:6][CH3:7])=[O:5])N1
2331,[C@@H]1(O[C@@H]1C(=O)OCC)c2ccccc2>>[C@@H](N=N#N)([C@@H](O)C(=O)O)c1ccccc1,[C@@H]1(c2ccccc2)[C@@H](C(OCC)=O)O1>>[C@H](c1ccccc1)([C@H](C(O)=O)O)N=N#N,[C@@H:1]1([c:9]2[cH:14][cH:13][cH:12][cH:11][cH:10]2)[C@@H:3]([C:4]([O:6]CC)=[O:5])[O:2]1>>[C@H:1]([c:9]1[cH:14][cH:13][cH:12][cH:11][cH:10]1)([C@H:3]([C:4]([OH:6])=[O:5])[OH:2])N=N#N
2332,[C@@H]1(O[C@@H]1C(=O)OCC)c2ccccc2>>[C@H](N=N#N)([C@H](O)C(=O)O)c1ccccc1,[C@@H]1(c2ccccc2)[C@@H](C(OCC)=O)O1>>[C@@H](c1ccccc1)([C@@H](C(O)=O)O)N=N#N,[C@@H:1]1([c:9]2[cH:14][cH:13][cH:12][cH:11][cH:10]2)[C@@H:3]([C:4]([O:6]CC)=[O:5])[O:2]1>>[C@@H:1]([c:9]1[cH:14][cH:13][cH:12][cH:11][cH:10]1)([C@@H:3]([C:4]([OH:6])=[O:5])[OH:2])N=N#N
2333,[C@@H]1(O[C@@H]1C(=O)OCC)c2ccccc2>>[C@@H](N=N#N)([C@@H](O)C(=O)O)c1ccccc1,[C@@H]1(c2ccccc2)[C@@H](C(OCC)=O)O1>>[C@H](c1ccccc1)([C@H](C(O)=O)O)N=N#N,[C@@H:1]1([c:9]2[cH:14][cH:13][cH:12][cH:11][cH:10]2)[C@@H:3]([C:4]([O:6]CC)=[O:5])[O:2]1>>[C@H:1]([c:9]1[cH:14][cH:13][cH:12][cH:11][cH:10]1)([C@H:3]([C:4]([OH:6])=[O:5])[OH:2])N=N#N
