,raw_ractions,transformed_reactions,automap
2728,c1(NC(C)=O)c(C#N)c(c2ccc(O[Si](C)(C)C(C)(C)C)cc2)nn1C3CCCN(C(=O)OCc4ccccc4)C3>>n1(nc(c2ccc(Oc3cccc(C(F)(F)F)n3)cc2)c(C#N)c1NC(C)=O)[C@@H]4CCCN(C(=O)OCc5ccccc5)C4,c1([n](C2CN(C(OCc3ccccc3)=O)CCC2)nc(-c2ccc(O[Si](C(C)(C)C)(C)C)cc2)c1C#N)NC(=O)C>>[n]1([C@H]2CN(C(OCc3ccccc3)=O)CCC2)c(NC(=O)C)c(C#N)c(-c2ccc(Oc3nc(C(F)(F)F)ccc3)cc2)n1,[c:1]1([n:25]([CH:26]2[CH2:41][N:30]([C:31]([O:33][CH2:34][c:35]3[cH:40][cH:39][cH:38][cH:37][cH:36]3)=[O:32])[CH2:29][CH2:28][CH2:27]2)[n:24][c:9](-[c:10]2[cH:23][cH:22][c:13]([O:14][Si](C(C)(C)C)(C)C)[cH:12][cH:11]2)[c:6]1[C:7]#[N:8])[NH:2][C:3](=[O:5])[CH3:4]>>[n:25]1([C@H:26]2[CH2:41][N:30]([C:31]([O:33][CH2:34][c:35]3[cH:40][cH:39][cH:38][cH:37][cH:36]3)=[O:32])[CH2:29][CH2:28][CH2:27]2)[c:1]([NH:2][C:3](=[O:5])[CH3:4])[c:6]([C:7]#[N:8])[c:9](-[c:10]2[cH:23][cH:22][c:13]([O:14]c3nc(C(F)(F)F)ccc3)[cH:12][cH:11]2)[n:24]1
2729,c1(NC(C)=O)c(C#N)c(c2ccc(O[Si](C)(C)C(C)(C)C)cc2)nn1C3CCCN(C(=O)OCc4ccccc4)C3>>c1(C(N)=O)c(N)n([C@@H]2CCCNC2)nc1c3ccc(Oc4cccc(C(F)(F)F)n4)cc3,c1([n](C2CN(C(OCc3ccccc3)=O)CCC2)nc(-c2ccc(O[Si](C(C)(C)C)(C)C)cc2)c1C#N)NC(=O)C>>c1(c(-c2ccc(Oc3nc(C(F)(F)F)ccc3)cc2)n[n]([C@H]2CNCCC2)c1N)C(=O)N,[c:1]1([n:25]([CH:26]2[CH2:41][N:30](C(OCc3ccccc3)=O)[CH2:29][CH2:28][CH2:27]2)[n:24][c:9](-[c:10]2[cH:23][cH:22][c:13]([O:14][Si](C(C)(C)C)(C)C)[cH:12][cH:11]2)[c:6]1[C:7]#N)[NH:2]C(=O)C>>[c:6]1([c:9](-[c:10]2[cH:23][cH:22][c:13]([O:14]c3nc(C(F)(F)F)ccc3)[cH:12][cH:11]2)[n:24][n:25]([C@H:26]2[CH2:41][NH:30][CH2:29][CH2:28][CH2:27]2)[c:1]1[NH2:2])[C:7](=O)N
2730,c1(NC(C)=O)c(C#N)c(c2ccc(O[Si](C)(C)C(C)(C)C)cc2)nn1C3CCCN(C(=O)OCc4ccccc4)C3>>c1(C(N)=O)c(N)n([C@@H]2CCCN(C(=O)\C=C\CO)C2)nc1c3ccc(Oc4cccc(C(F)(F)F)n4)cc3,c1([n](C2CN(C(OCc3ccccc3)=O)CCC2)nc(-c2ccc(O[Si](C(C)(C)C)(C)C)cc2)c1C#N)NC(=O)C>>c1(c(-c2ccc(Oc3nc(C(F)(F)F)ccc3)cc2)n[n]([C@H]2CN(C(/C=C/CO)=O)CCC2)c1N)C(=O)N,[c:1]1([n:25]([CH:26]2[CH2:41][N:30]([C:31](OCc3ccccc3)=[O:32])[CH2:29][CH2:28][CH2:27]2)[n:24][c:9](-[c:10]2[cH:23][cH:22][c:13]([O:14][Si](C(C)(C)C)(C)C)[cH:12][cH:11]2)[c:6]1[C:7]#N)[NH:2]C(=O)C>>[c:6]1([c:9](-[c:10]2[cH:23][cH:22][c:13]([O:14]c3nc(C(F)(F)F)ccc3)[cH:12][cH:11]2)[n:24][n:25]([C@H:26]2[CH2:41][N:30]([C:31](/C=C/CO)=[O:32])[CH2:29][CH2:28][CH2:27]2)[c:1]1[NH2:2])[C:7](=O)N
2731,c1(NC(C)=O)c(C#N)c(c2ccc(O[Si](C)(C)C(C)(C)C)cc2)nn1C3CCCN(C(=O)OCc4ccccc4)C3>>c1(nn([C@@H]2CCCN(C(=O)C(=C)F)C2)c(N)c1C(N)=O)c3ccc(Oc4cccc(C(F)(F)F)n4)cc3,c1([n](C2CN(C(OCc3ccccc3)=O)CCC2)nc(-c2ccc(O[Si](C(C)(C)C)(C)C)cc2)c1C#N)NC(=O)C>>c1(-c2ccc(Oc3nc(C(F)(F)F)ccc3)cc2)c(C(=O)N)c(N)[n]([C@H]2CN(C(C(F)=C)=O)CCC2)n1,[c:1]1([n:25]([CH:26]2[CH2:41][N:30]([C:31](OCc3ccccc3)=[O:32])[CH2:29][CH2:28][CH2:27]2)[n:24][c:9](-[c:10]2[cH:23][cH:22][c:13]([O:14][Si](C(C)(C)C)(C)C)[cH:12][cH:11]2)[c:6]1C#N)[NH:2]C(=O)C>>[c:9]1(-[c:10]2[cH:23][cH:22][c:13]([O:14]c3nc(C(F)(F)F)ccc3)[cH:12][cH:11]2)[c:6](C(=O)N)[c:1]([NH2:2])[n:25]([C@H:26]2[CH2:41][N:30]([C:31](C(F)=C)=[O:32])[CH2:29][CH2:28][CH2:27]2)[n:24]1
2732,c1(NC(C)=O)c(C#N)c(c2ccc(O[Si](C)(C)C(C)(C)C)cc2)nn1C3CCCN(C(=O)OCc4ccccc4)C3>>c1(C(N)=O)c(N)n([C@@H]2CCCN(C(=O)\C=C\C(F)F)C2)nc1c3ccc(Oc4cccc(C(F)(F)F)n4)cc3,c1([n](C2CN(C(OCc3ccccc3)=O)CCC2)nc(-c2ccc(O[Si](C(C)(C)C)(C)C)cc2)c1C#N)NC(=O)C>>c1(c(-c2ccc(Oc3nc(C(F)(F)F)ccc3)cc2)n[n]([C@H]2CN(C(/C=C/C(F)F)=O)CCC2)c1N)C(=O)N,[c:1]1([n:25]([CH:26]2[CH2:41][N:30]([C:31](OCc3ccccc3)=[O:32])[CH2:29][CH2:28][CH2:27]2)[n:24][c:9](-[c:10]2[cH:23][cH:22][c:13]([O:14][Si](C(C)(C)C)(C)C)[cH:12][cH:11]2)[c:6]1[C:7]#N)[NH:2]C(=O)C>>[c:6]1([c:9](-[c:10]2[cH:11][cH:12][c:13]([O:14]c3nc(C(F)(F)F)ccc3)[cH:22][cH:23]2)[n:24][n:25]([C@H:26]2[CH2:41][N:30]([C:31](/C=C/C(F)F)=[O:32])[CH2:29][CH2:28][CH2:27]2)[c:1]1[NH2:2])[C:7](=O)N
2733,c1(NC(C)=O)c(C#N)c(c2ccc(O[Si](C)(C)C(C)(C)C)cc2)nn1C3CCCN(C(=O)OCc4ccccc4)C3>>c1(NC(C)=O)c(C#N)c(c2ccc(O)cc2)nn1[C@@H]3CCCN(C(=O)OCc4ccccc4)C3,c1([n](C2CN(C(OCc3ccccc3)=O)CCC2)nc(-c2ccc(O[Si](C(C)(C)C)(C)C)cc2)c1C#N)NC(=O)C>>c1([n]([C@H]2CN(C(OCc3ccccc3)=O)CCC2)nc(-c2ccc(O)cc2)c1C#N)NC(=O)C,[c:1]1([n:25]([CH:26]2[CH2:41][N:30]([C:31]([O:33][CH2:34][c:35]3[cH:40][cH:39][cH:38][cH:37][cH:36]3)=[O:32])[CH2:29][CH2:28][CH2:27]2)[n:24][c:9](-[c:10]2[cH:23][cH:22][c:13]([O:14][Si](C(C)(C)C)(C)C)[cH:12][cH:11]2)[c:6]1[C:7]#[N:8])[NH:2][C:3](=[O:5])[CH3:4]>>[c:1]1([n:25]([C@H:26]2[CH2:41][N:30]([C:31]([O:33][CH2:34][c:35]3[cH:36][cH:37][cH:38][cH:39][cH:40]3)=[O:32])[CH2:29][CH2:28][CH2:27]2)[n:24][c:9](-[c:10]2[cH:11][cH:12][c:13]([OH:14])[cH:22][cH:23]2)[c:6]1[C:7]#[N:8])[NH:2][C:3](=[O:5])[CH3:4]
2734,c1(NC(C)=O)c(C#N)c(c2ccc(O[Si](C)(C)C(C)(C)C)cc2)nn1C3CCCN(C(=O)OCc4ccccc4)C3>>c1(C(N)=O)c(N)n([C@@H]2CCCN(C(=O)\C=C\C(F)F)C2)nc1c3ccc(Oc4ncc(Cl)cc4F)cc3,c1([n](C2CN(C(OCc3ccccc3)=O)CCC2)nc(-c2ccc(O[Si](C(C)(C)C)(C)C)cc2)c1C#N)NC(=O)C>>c1(c(-c2ccc(Oc3c(F)cc(Cl)cn3)cc2)n[n]([C@H]2CN(C(/C=C/C(F)F)=O)CCC2)c1N)C(=O)N,[c:1]1([n:25]([CH:26]2[CH2:41][N:30]([C:31](OCc3ccccc3)=[O:32])[CH2:29][CH2:28][CH2:27]2)[n:24][c:9](-[c:10]2[cH:23][cH:22][c:13]([O:14][Si](C(C)(C)C)(C)C)[cH:12][cH:11]2)[c:6]1C#N)NC(=O)C>>[c:6]1([c:9](-[c:10]2[cH:11][cH:12][c:13]([O:14]c3c(F)cc(Cl)cn3)[cH:22][cH:23]2)[n:24][n:25]([C@H:26]2[CH2:41][N:30]([C:31](/C=C/C(F)F)=[O:32])[CH2:29][CH2:28][CH2:27]2)[c:1]1N)C(=O)N
2735,N1(CC[C@H](O)C1)C(=O)OCc2ccccc2>>C(C)(C)(C)OC(=O)NNC1CCN(C(=O)OCc2ccccc2)C1,N1(C(OCc2ccccc2)=O)C[C@@H](O)CC1>>C(OC(NNC1CN(C(OCc2ccccc2)=O)CC1)=O)(C)(C)C,[N:1]1([C:7]([O:9][CH2:10][c:11]2[cH:16][cH:15][cH:14][cH:13][cH:12]2)=[O:8])[CH2:6][C@@H:4](O)[CH2:3][CH2:2]1>>C(OC(NN[CH:4]1[CH2:6][N:1]([C:7]([O:9][CH2:10][c:11]2[cH:16][cH:15][cH:14][cH:13][cH:12]2)=[O:8])[CH2:2][CH2:3]1)=O)(C)(C)C
2736,N1(CC[C@H](O)C1)C(=O)OCc2ccccc2>>N1(CCC(NN)C1)C(=O)OCc2ccccc2,N1(C(OCc2ccccc2)=O)C[C@@H](O)CC1>>N1(C(OCc2ccccc2)=O)CC(NN)CC1,[N:1]1([C:7]([O:9][CH2:10][c:11]2[cH:16][cH:15][cH:14][cH:13][cH:12]2)=[O:8])[CH2:6][C@@H:4](O)[CH2:3][CH2:2]1>>[N:1]1([C:7]([O:9][CH2:10][c:11]2[cH:16][cH:15][cH:14][cH:13][cH:12]2)=[O:8])[CH2:6][CH:4](NN)[CH2:3][CH2:2]1
2737,N1(CCC(=O)C1)C(=O)OCc2ccccc2>>N1(CCC(NN)C1)C(=O)OCc2ccccc2,N1(C(OCc2ccccc2)=O)CC(=O)CC1>>N1(C(OCc2ccccc2)=O)CC(NN)CC1,[N:1]1([C:7]([O:9][CH2:10][c:11]2[cH:16][cH:15][cH:14][cH:13][cH:12]2)=[O:8])[CH2:6][C:4](=O)[CH2:3][CH2:2]1>>[N:1]1([C:7]([O:9][CH2:10][c:11]2[cH:16][cH:15][cH:14][cH:13][cH:12]2)=[O:8])[CH2:6][CH:4](NN)[CH2:3][CH2:2]1
2738,C(c1ccccc1)(c2ccccc2)N3CC(O)C3.Cl[H]>>C(c1ccccc1)(c2ccccc2)N3CC(NN)C3,C(N1CC(O)C1)(c1ccccc1)c1ccccc1.Cl[H]>>C(N1CC(NN)C1)(c1ccccc1)c1ccccc1,[CH:1]([N:14]1[CH2:18][CH:16](O)[CH2:15]1)([c:8]1[cH:13][cH:12][cH:11][cH:10][cH:9]1)[c:2]1[cH:7][cH:6][cH:5][cH:4][cH:3]1.Cl[H]>>[CH:1]([N:14]1[CH2:18][CH:16](NN)[CH2:15]1)([c:8]1[cH:13][cH:12][cH:11][cH:10][cH:9]1)[c:2]1[cH:7][cH:6][cH:5][cH:4][cH:3]1
2739,C(c1ccccc1)(c2ccccc2)N3CC(=O)C3>>C(c1ccccc1)(c2ccccc2)N3CC(NNC(=O)OC(C)(C)C)C3,C(N1CC(=O)C1)(c1ccccc1)c1ccccc1>>C(N1CC(NNC(OC(C)(C)C)=O)C1)(c1ccccc1)c1ccccc1,[CH:1]([N:14]1[CH2:18][C:16](=O)[CH2:15]1)([c:8]1[cH:13][cH:12][cH:11][cH:10][cH:9]1)[c:2]1[cH:7][cH:6][cH:5][cH:4][cH:3]1>>[CH:1]([N:14]1[CH2:18][CH:16](NNC(OC(C)(C)C)=O)[CH2:15]1)([c:8]1[cH:13][cH:12][cH:11][cH:10][cH:9]1)[c:2]1[cH:7][cH:6][cH:5][cH:4][cH:3]1
2740,C(c1ccccc1)(c2ccccc2)N3CC(=O)C3>>C(c1ccccc1)(c2ccccc2)N3CC(NN)C3,C(N1CC(=O)C1)(c1ccccc1)c1ccccc1>>C(N1CC(NN)C1)(c1ccccc1)c1ccccc1,[CH:1]([N:14]1[CH2:18][C:16](=O)[CH2:15]1)([c:8]1[cH:13][cH:12][cH:11][cH:10][cH:9]1)[c:2]1[cH:7][cH:6][cH:5][cH:4][cH:3]1>>[CH:1]([N:14]1[CH2:18][CH:16](NN)[CH2:15]1)([c:8]1[cH:13][cH:12][cH:11][cH:10][cH:9]1)[c:2]1[cH:7][cH:6][cH:5][cH:4][cH:3]1
2741,C(c1ccccc1)(c2ccccc2)N3C\C(=N\NC(=O)OC(C)(C)C)\C3>>C(c1ccccc1)(c2ccccc2)N3CC(NN)C3,C(N1C/C(=N\NC(OC(C)(C)C)=O)/C1)(c1ccccc1)c1ccccc1>>C(N1CC(NN)C1)(c1ccccc1)c1ccccc1,[CH:1]([N:14]1[CH2:26]/[C:16](=N\NC(OC(C)(C)C)=O)/[CH2:15]1)([c:8]1[cH:13][cH:12][cH:11][cH:10][cH:9]1)[c:2]1[cH:7][cH:6][cH:5][cH:4][cH:3]1>>[CH:1]([N:14]1[CH2:26][CH:16](NN)[CH2:15]1)([c:8]1[cH:13][cH:12][cH:11][cH:10][cH:9]1)[c:2]1[cH:7][cH:6][cH:5][cH:4][cH:3]1
2742,C(C)(C)(C)OC(=O)NCCO>>C(=O)(OC(C)(C)C)N1CCOCC(NNC(=O)OCc2ccccc2)C1,C(OC(NCCO)=O)(C)(C)C>>C(N1CC(NNC(OCc2ccccc2)=O)COCC1)(OC(C)(C)C)=O,[C:1]([O:5][C:6]([NH:8][CH2:9][CH2:10][OH:11])=[O:7])([CH3:4])([CH3:3])[CH3:2]>>[C:6]([N:8]1CC(NNC(OCc2ccccc2)=O)C[O:11][CH2:10][CH2:9]1)([O:5][C:1]([CH3:4])([CH3:3])[CH3:2])=[O:7]
2743,C(C)(C)(C)OC(=O)NCCO>>C(C)(C)(C)OC(=O)N1CCOCC(NN)C1,C(OC(NCCO)=O)(C)(C)C>>C(OC(N1CC(NN)COCC1)=O)(C)(C)C,[C:1]([O:5][C:6]([NH:8][CH2:9][CH2:10][OH:11])=[O:7])([CH3:4])([CH3:3])[CH3:2]>>[C:1]([O:5][C:6]([N:8]1CC(NN)C[O:11][CH2:10][CH2:9]1)=[O:7])([CH3:4])([CH3:3])[CH3:2]
2744,N1(CCOCC(=C)C1)C(=O)OC(C)(C)C>>C(=O)(OC(C)(C)C)N1CCOCC(NNC(=O)OCc2ccccc2)C1,N1(C(OC(C)(C)C)=O)CC(=C)COCC1>>C(N1CC(NNC(OCc2ccccc2)=O)COCC1)(OC(C)(C)C)=O,[N:1]1([C:9]([O:11][C:12]([CH3:15])([CH3:14])[CH3:13])=[O:10])[CH2:8][C:6](=C)[CH2:5][O:4][CH2:3][CH2:2]1>>[C:9]([N:1]1[CH2:8][CH:6](NNC(OCc2ccccc2)=O)[CH2:5][O:4][CH2:3][CH2:2]1)([O:11][C:12]([CH3:15])([CH3:14])[CH3:13])=[O:10]
2745,N1(CCOCC(=C)C1)C(=O)OC(C)(C)C>>C(C)(C)(C)OC(=O)N1CCOCC(NN)C1,N1(C(OC(C)(C)C)=O)CC(=C)COCC1>>C(OC(N1CC(NN)COCC1)=O)(C)(C)C,[N:1]1([C:9]([O:11][C:12]([CH3:15])([CH3:14])[CH3:13])=[O:10])[CH2:8][C:6](=C)[CH2:5][O:4][CH2:3][CH2:2]1>>[C:12]([O:11][C:9]([N:1]1[CH2:8][CH:6](NN)[CH2:5][O:4][CH2:3][CH2:2]1)=[O:10])([CH3:15])([CH3:14])[CH3:13]
2746,N1(CCOCC(=O)C1)C(=O)OC(C)(C)C>>C(C)(C)(C)OC(=O)N1CCOCC(NN)C1,N1(C(OC(C)(C)C)=O)CC(=O)COCC1>>C(OC(N1CC(NN)COCC1)=O)(C)(C)C,[N:1]1([C:9]([O:11][C:12]([CH3:15])([CH3:14])[CH3:13])=[O:10])[CH2:8][C:6](=O)[CH2:5][O:4][CH2:3][CH2:2]1>>[C:12]([O:11][C:9]([N:1]1[CH2:8][CH:6](NN)[CH2:5][O:4][CH2:3][CH2:2]1)=[O:10])([CH3:15])([CH3:14])[CH3:13]
2747,c1(ccc(Oc2ccccc2)cc1)\C(\O)=C(\C#N)/C#N>>n1(nc(c2ccc(Oc3ccccc3)cc2)c(C(N)=O)c1N)C4C[C@]([H])(N(C#N)C5)C[C@@]45[H],c1(/C(=C(\C#N)/C#N)/O)ccc(Oc2ccccc2)cc1>>[n]1(C2[C@@]3([H])CN(C#N)[C@@](C3)([H])C2)c(N)c(C(=O)N)c(-c2ccc(Oc3ccccc3)cc2)n1,[c:1]1(/[C:14](=[C:16](\[C:19]#N)/[C:17]#[N:18])/O)[cH:13][cH:12][c:4]([O:5][c:6]2[cH:11][cH:10][cH:9][cH:8][cH:7]2)[cH:3][cH:2]1>>[n:18]1(C2[C@@]3([H])CN(C#N)[C@@](C3)([H])C2)[c:17](N)[c:16]([C:19](=O)N)[c:14](-[c:1]2[cH:2][cH:3][c:4]([O:5][c:6]3[cH:7][cH:8][cH:9][cH:10][cH:11]3)[cH:12][cH:13]2)n1
2748,c1(ccc(Oc2ccccc2)cc1)\C(\O)=C(\C#N)/C#N>>n1(nc(c2ccc(Oc3ccccc3)cc2)c(C#N)c1N)C4CCCN(C(=O)OCc5ccccc5)C4,c1(/C(=C(\C#N)/C#N)/O)ccc(Oc2ccccc2)cc1>>[n]1(C2CN(C(OCc3ccccc3)=O)CCC2)c(N)c(C#N)c(-c2ccc(Oc3ccccc3)cc2)n1,[c:1]1(/[C:14](=[C:16](\[C:19]#[N:20])/[C:17]#[N:18])/O)[cH:13][cH:12][c:4]([O:5][c:6]2[cH:11][cH:10][cH:9][cH:8][cH:7]2)[cH:3][cH:2]1>>[n:20]1(C2CN(C(OCc3ccccc3)=O)CCC2)[c:19](N)[c:16]([C:17]#[N:18])[c:14](-[c:1]2[cH:13][cH:12][c:4]([O:5][c:6]3[cH:11][cH:10][cH:9][cH:8][cH:7]3)[cH:3][cH:2]2)n1
2749,c1(ccc(Oc2ccccc2)cc1)\C(\O)=C(\C#N)/C#N>>c1(nn([C@@H]2CCCN(C#N)C2)c(N)c1C(N)=O)c3ccc(Oc4ccccc4)cc3.c1(nn([C@H]2CCCN(C#N)C2)c(N)c1C(N)=O)c3ccc(Oc4ccccc4)cc3,c1(/C(=C(\C#N)/C#N)/O)ccc(Oc2ccccc2)cc1>>c1(-c2ccc(Oc3ccccc3)cc2)c(C(=O)N)c(N)[n]([C@H]2CN(C#N)CCC2)n1.c1(-c2ccc(Oc3ccccc3)cc2)c(C(=O)N)c(N)[n]([C@@H]2CN(C#N)CCC2)n1,[c:1]1(/[C:14](=[C:16](\[C:19]#[N:20])/[C:17]#N)/O)[cH:13][cH:12][c:4]([O:5][c:6]2[cH:11][cH:10][cH:9][cH:8][cH:7]2)[cH:3][cH:2]1>>[c:14]1(-[c:1]2[cH:2][cH:3][c:4]([O:5][c:6]3[cH:7][cH:8][cH:9][cH:10][cH:11]3)[cH:12][cH:13]2)[c:16]([C:17](=O)N)[c:19](N)[n:20]([C@H]2CN(C#N)CCC2)n1.[c:14]1(-[c:1]2[cH:2][cH:3][c:4]([O:5][c:6]3[cH:7][cH:8][cH:9][cH:10][cH:11]3)[cH:12][cH:13]2)[c:16]([C:17](=O)N)[c:19](N)[n:20]([C@@H]2CN(C#N)CCC2)n1
2750,c1(ccc(Oc2ccccc2)cc1)\C(\O)=C(\C#N)/C#N>>C1(C[C@]([H])(N(C(=O)OCc2ccccc2)C3)C[C@@]13[H])n4nc(c5ccc(Oc6ccccc6)cc5)c(C#N)c4N,c1(/C(=C(\C#N)/C#N)/O)ccc(Oc2ccccc2)cc1>>C1([n]2c(N)c(C#N)c(-c3ccc(Oc4ccccc4)cc3)n2)[C@@]2([H])CN(C(OCc3ccccc3)=O)[C@@](C2)([H])C1,[c:1]1(/[C:14](=[C:16](\[C:19]#[N:20])/[C:17]#[N:18])/O)[cH:13][cH:12][c:4]([O:5][c:6]2[cH:11][cH:10][cH:9][cH:8][cH:7]2)[cH:3][cH:2]1>>C1([n:20]2[c:19](N)[c:16]([C:17]#[N:18])[c:14](-[c:1]3[cH:13][cH:12][c:4]([O:5][c:6]4[cH:11][cH:10][cH:9][cH:8][cH:7]4)[cH:3][cH:2]3)n2)[C@@]2([H])CN(C(OCc3ccccc3)=O)[C@@](C2)([H])C1
2751,c1(ccc(Oc2ccccc2)cc1)\C(\O)=C(\C#N)/C#N>>c1(nn(C2C[C@]([H])(NC3)C[C@@]23[H])c(N)c1C(N)=O)c4ccc(Oc5ccccc5)cc4,c1(/C(=C(\C#N)/C#N)/O)ccc(Oc2ccccc2)cc1>>c1(-c2ccc(Oc3ccccc3)cc2)c(C(=O)N)c(N)[n](C2[C@@]3([H])CN[C@@](C3)([H])C2)n1,[c:1]1(/[C:14](=[C:16](\[C:19]#[N:20])/[C:17]#N)/O)[cH:13][cH:12][c:4]([O:5][c:6]2[cH:11][cH:10][cH:9][cH:8][cH:7]2)[cH:3][cH:2]1>>[c:14]1(-[c:1]2[cH:2][cH:3][c:4]([O:5][c:6]3[cH:7][cH:8][cH:9][cH:10][cH:11]3)[cH:12][cH:13]2)[c:16]([C:17](=O)N)[c:19](N)[n:20](C2[C@@]3([H])CN[C@@](C3)([H])C2)n1
2752,N1(C[C@H](C=C2)C[C@@H]12)C(=O)OCc3ccccc3>>C1(C(=O)OCc2ccccc2)C[C@]([H])(C(NNC(=O)OC(C)(C)C)C3)C[C@@]13[H],N1(C(OCc2ccccc2)=O)[C@H]2C=C[C@H](C2)C1>>C1([C@@]2([H])CC(NNC(OC(C)(C)C)=O)[C@@](C2)([H])C1)C(OCc1ccccc1)=O,N1([C:8]([O:10][CH2:11][c:12]2[cH:17][cH:16][cH:15][cH:14][cH:13]2)=[O:9])[C@H]2C=C[C@H](C2)C1>>C1([C@@]2([H])CC(NNC(OC(C)(C)C)=O)[C@@](C2)([H])C1)[C:8]([O:10][CH2:11][c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1)=[O:9]
2753,N1(C[C@H](C=C2)C[C@@H]12)C(=O)OCc3ccccc3>>N1(C(=O)OCc2ccccc2)C[C@]([H])(C(NN)C3)C[C@@]13[H],N1(C(OCc2ccccc2)=O)[C@H]2C=C[C@H](C2)C1>>N1([C@@]2([H])CC(NN)[C@@](C2)([H])C1)C(OCc1ccccc1)=O,[N:1]1([C:8]([O:10][CH2:11][c:12]2[cH:17][cH:16][cH:15][cH:14][cH:13]2)=[O:9])[C@H:7]2[CH:5]=[CH:4][C@H:3]([CH2:6]2)[CH2:2]1>>[N:1]1([C@@:7]2([H])[CH2:5][CH:4](NN)[C@@:3]([CH2:6]2)([H])[CH2:2]1)[C:8]([O:10][CH2:11][c:12]1[cH:17][cH:16][cH:15][cH:14][cH:13]1)=[O:9]
2754,N1(C[C@H](C=C2)C[C@@H]12)C(=O)OCc3ccccc3>>C1(C[C@]([H])(N(C(=O)OCc2ccccc2)C3)C[C@@]13[H])n4nc(c5ccc(Oc6ccccc6)cc5)c(C#N)c4N,N1(C(OCc2ccccc2)=O)[C@H]2C=C[C@H](C2)C1>>C1([n]2c(N)c(C#N)c(-c3ccc(Oc4ccccc4)cc3)n2)[C@@]2([H])CN(C(OCc3ccccc3)=O)[C@@](C2)([H])C1,[N:1]1([C:8]([O:10][CH2:11][c:12]2[cH:17][cH:16][cH:15][cH:14][cH:13]2)=[O:9])[C@H:7]2[CH:5]=[CH:4][C@H:3]([CH2:6]2)[CH2:2]1>>[CH:4]1([n]2c(N)c(C#N)c(-c3ccc(Oc4ccccc4)cc3)n2)[C@@:3]2([H])[CH2:2][N:1]([C:8]([O:10][CH2:11][c:12]3[cH:17][cH:16][cH:15][cH:14][cH:13]3)=[O:9])[C@@:7]([CH2:6]2)([H])[CH2:5]1
2755,[C@@]12([H])C[C@@]([H])(C(O)C1)CN2C(=O)OCc3ccccc3>>C1(C(=O)OCc2ccccc2)C[C@]([H])(C(NNC(=O)OC(C)(C)C)C3)C[C@@]13[H],[C@@]12(N(C(OCc3ccccc3)=O)C[C@@](C(C1)O)([H])C2)[H]>>C1([C@@]2([H])CC(NNC(OC(C)(C)C)=O)[C@@](C2)([H])C1)C(OCc1ccccc1)=O,[C@@]12(N([C:11]([O:13][CH2:14][c:15]3[cH:20][cH:19][cH:18][cH:17][cH:16]3)=[O:12])C[C@@](C(C1)O)([H])C2)[H]>>C1([C@@]2([H])CC(NNC(OC(C)(C)C)=O)[C@@](C2)([H])C1)[C:11]([O:13][CH2:14][c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1)=[O:12]
2756,[C@@]12([H])C[C@@]([H])(C(O)C1)CN2C(=O)OCc3ccccc3>>N1(C(=O)OCc2ccccc2)C[C@]([H])(C(NN)C3)C[C@@]13[H],[C@@]12(N(C(OCc3ccccc3)=O)C[C@@](C(C1)O)([H])C2)[H]>>N1([C@@]2([H])CC(NN)[C@@](C2)([H])C1)C(OCc1ccccc1)=O,[C@@:1]12([N:10]([C:11]([O:13][CH2:14][c:15]3[cH:20][cH:19][cH:18][cH:17][cH:16]3)=[O:12])[CH2:9][C@@:4]([CH:6]([CH2:8]1)O)([H])[CH2:3]2)[H]>>[N:10]1([C@@:1]2([H])[CH2:8][CH:6](NN)[C@@:4]([CH2:3]2)([H])[CH2:9]1)[C:11]([O:13][CH2:14][c:15]1[cH:20][cH:19][cH:18][cH:17][cH:16]1)=[O:12]
2757,[C@@]12([H])C[C@@]([H])(C(O)C1)CN2C(=O)OCc3ccccc3>>C1(C[C@]([H])(N(C(=O)OCc2ccccc2)C3)C[C@@]13[H])n4nc(c5ccc(Oc6ccccc6)cc5)c(C#N)c4N,[C@@]12(N(C(OCc3ccccc3)=O)C[C@@](C(C1)O)([H])C2)[H]>>C1([n]2c(N)c(C#N)c(-c3ccc(Oc4ccccc4)cc3)n2)[C@@]2([H])CN(C(OCc3ccccc3)=O)[C@@](C2)([H])C1,[C@@:1]12([N:10]([C:11]([O:13][CH2:14][c:15]3[cH:20][cH:19][cH:18][cH:17][cH:16]3)=[O:12])[CH2:9][C@@:4]([CH:6]([CH2:8]1)O)([H])[CH2:3]2)[H]>>[CH:6]1([n]2c(N)c(C#N)c(-c3ccc(Oc4ccccc4)cc3)n2)[C@@:4]2([H])[CH2:9][N:10]([C:11]([O:13][CH2:14][c:15]3[cH:20][cH:19][cH:18][cH:17][cH:16]3)=[O:12])[C@@:1]([CH2:3]2)([H])[CH2:8]1
